"","gutenberg_id","text"
"5093",12242,"His fantasy to please."
"5094",12242,"He scanned their trinkets, curious,"
"5095",12242,"He grasped, he bore away."
"5096",12242,"What will the solemn hemlock,"
"5097",12242,"What will the fir-tree say?"
"5098",12242,""
"5099",12242,""
"5100",12242,""
"5101",12242,""
"5102",12242,""
"5103",12242,"XVIII."
"5104",12242,""
"5105",12242,"TWO VOYAGERS."
"5106",12242,""
"5107",12242,"Two butterflies went out at noon"
"5108",12242,"And waltzed above a stream,"
"5109",12242,"Then stepped straight through the firmament"
"5110",12242,"And rested on a beam;"
"5111",12242,""
"5112",12242,"And then together bore away"
"5113",12242,"Upon a shining sea, --"
"5114",12242,"Though never yet, in any port,"
"5115",12242,"Their coming mentioned be."
"5116",12242,""
"5117",12242,"If spoken by the distant bird,"
"5118",12242,"If met in ether sea"
"5119",12242,"By frigate or by merchantman,"
"5120",12242,"Report was not to me."
"5121",12242,""
"5122",12242,""
"5123",12242,""
"5124",12242,""
"5125",12242,""
"5126",12242,"XIX."
"5127",12242,""
"5128",12242,"BY THE SEA."
"5129",12242,""
"5130",12242,"I started early, took my dog,"
"5131",12242,"And visited the sea;"
"5132",12242,"The mermaids in the basement"
"5133",12242,"Came out to look at me,"
"5134",12242,""
"5135",12242,"And frigates in the upper floor"
"5136",12242,"Extended hempen hands,"
"5137",12242,"Presuming me to be a mouse"
"5138",12242,"Aground, upon the sands."
"5139",12242,""
"5140",12242,"But no man moved me till the tide"
"5141",12242,"Went past my simple shoe,"
"5142",12242,"And past my apron and my belt,"
"5143",12242,"And past my bodice too,"
"5144",12242,""
"5145",12242,"And made as he would eat me up"
"5146",12242,"As wholly as a dew"
"5147",12242,"Upon a dandelion's sleeve --"
"5148",12242,"And then I started too."
"5149",12242,""
"5150",12242,"And he -- he followed close behind;"
"5151",12242,"I felt his silver heel"
"5152",12242,"Upon my ankle, -- then my shoes"
"5153",12242,"Would overflow with pearl."
"5154",12242,""
"5155",12242,"Until we met the solid town,"
"5156",12242,"No man he seemed to know;"
"5157",12242,"And bowing with a mighty look"
"5158",12242,"At me, the sea withdrew."
"5159",12242,""
"5160",12242,""
"5161",12242,""
"5162",12242,""
"5163",12242,""
"5164",12242,"XX."
"5165",12242,""
"5166",12242,"OLD-FASHIONED."
"5167",12242,""
"5168",12242,"Arcturus is his other name, --"
"5169",12242,"I'd rather call him star!"
"5170",12242,"It's so unkind of science"
"5171",12242,"To go and interfere!"
"5172",12242,""
"5173",12242,"I pull a flower from the woods, --"
"5174",12242,"A monster with a glass"
"5175",12242,"Computes the stamens in a breath,"
"5176",12242,"And has her in a class."
"5177",12242,""
"5178",12242,"Whereas I took the butterfly"
"5179",12242,"Aforetime in my hat,"
"5180",12242,"He sits erect in cabinets,"
"5181",12242,"The clover-bells forgot."
"5182",12242,""
"5183",12242,"What once was heaven, is zenith now."
"5184",12242,"Where I proposed to go"
"5185",12242,"When time's brief masquerade was done,"
"5186",12242,"Is mapped, and charted too!"
"5187",12242,""
"5188",12242,"What if the poles should frisk about"
"5189",12242,"And stand upon their heads!"
"5190",12242,"I hope I 'm ready for the worst,"
"5191",12242,"Whatever prank betides!"
"5192",12242,""
"5193",12242,"Perhaps the kingdom of Heaven 's changed!"
"5194",12242,"I hope the children there"
"5195",12242,"Won't be new-fashioned when I come,"
"5196",12242,"And laugh at me, and stare!"
"5197",12242,""
"5198",12242,"I hope the father in the skies"
"5199",12242,"Will lift his little girl, --"
"5200",12242,"Old-fashioned, naughty, everything, --"
"5201",12242,"Over the stile of pearl!"
"5202",12242,""
"5203",12242,""
"5204",12242,""
"5205",12242,""
"5206",12242,""
"5207",12242,"XXI."
"5208",12242,""
"5209",12242,"A TEMPEST."
"5210",12242,""
"5211",12242,"An awful tempest mashed the air,"
"5212",12242,"The clouds were gaunt and few;"
"5213",12242,"A black, as of a spectre's cloak,"
"5214",12242,"Hid heaven and earth from view."
"5215",12242,""
"5216",12242,"The creatures chuckled on the roofs"
"5217",12242,"And whistled in the air,"
"5218",12242,"And shook their fists and gnashed their teeth."
"5219",12242,"And swung their frenzied hair."
"5220",12242,""
"5221",12242,"The morning lit, the birds arose;"
"5222",12242,"The monster's faded eyes"
"5223",12242,"Turned slowly to his native coast,"
"5224",12242,"And peace was Paradise!"
"5225",12242,""
"5226",12242,""
"5227",12242,""
"5228",12242,""
"5229",12242,""
"5230",12242,"XXII."
"5231",12242,""
"5232",12242,"THE SEA."
"5233",12242,""
"5234",12242,"An everywhere of silver,"
"5235",12242,"With ropes of sand"
"5236",12242,"To keep it from effacing"
"5237",12242,"The track called land."
"5238",12242,""
"5239",12242,""
"5240",12242,""
"5241",12242,""
"5242",12242,""
"5243",12242,"XXIII."
"5244",12242,""
"5245",12242,"IN THE GARDEN."
"5246",12242,""
"5247",12242,"A bird came down the walk:"
"5248",12242,"He did not know I saw;"
"5249",12242,"He bit an angle-worm in halves"
"5250",12242,"And ate the fellow, raw."
"5251",12242,""
"5252",12242,"And then he drank a dew"
"5253",12242,"From a convenient grass,"
"5254",12242,"And then hopped sidewise to the wall"
"5255",12242,"To let a beetle pass."
"5256",12242,""
"5257",12242,"He glanced with rapid eyes"
"5258",12242,"That hurried all abroad, --"
"5259",12242,"They looked like frightened beads, I thought;"
"5260",12242,"He stirred his velvet head"
"5261",12242,""
"5262",12242,"Like one in danger; cautious,"
"5263",12242,"I offered him a crumb,"
"5264",12242,"And he unrolled his feathers"
"5265",12242,"And rowed him softer home"
"5266",12242,""
"5267",12242,"Than oars divide the ocean,"
"5268",12242,"Too silver for a seam,"
"5269",12242,"Or butterflies, off banks of noon,"
"5270",12242,"Leap, splashless, as they swim."
"5271",12242,""
"5272",12242,""
"5273",12242,""
"5274",12242,""
"5275",12242,""
"5276",12242,"XXIV."
"5277",12242,""
"5278",12242,"THE SNAKE."
"5279",12242,""
"5280",12242,"A narrow fellow in the grass"
"5281",12242,"Occasionally rides;"
"5282",12242,"You may have met him, -- did you not,"
"5283",12242,"His notice sudden is."
"5284",12242,""
"5285",12242,"The grass divides as with a comb,"
"5286",12242,"A spotted shaft is seen;"
"5287",12242,"And then it closes at your feet"
"5288",12242,"And opens further on."
"5289",12242,""
"5290",12242,"He likes a boggy acre,"
"5291",12242,"A floor too cool for corn."
"5292",12242,"Yet when a child, and barefoot,"
"5293",12242,"I more than once, at morn,"
"5294",12242,""
"5295",12242,"Have passed, I thought, a whip-lash"
"5296",12242,"Unbraiding in the sun, --"
"5297",12242,"When, stooping to secure it,"
"5298",12242,"It wrinkled, and was gone."
"5299",12242,""
"5300",12242,"Several of nature's people"
"5301",12242,"I know, and they know me;"
"5302",12242,"I feel for them a transport"
"5303",12242,"Of cordiality;"
"5304",12242,""
"5305",12242,"But never met this fellow,"
"5306",12242,"Attended or alone,"
"5307",12242,"Without a tighter breathing,"
"5308",12242,"And zero at the bone."
"5309",12242,""
"5310",12242,""
"5311",12242,""
"5312",12242,""
"5313",12242,""
"5314",12242,"XXV."
"5315",12242,""
"5316",12242,"THE MUSHROOM."
"5317",12242,""
"5318",12242,"The mushroom is the elf of plants,"
"5319",12242,"At evening it is not;"
"5320",12242,"At morning in a truffled hut"
"5321",12242,"It stops upon a spot"
"5322",12242,""
"5323",12242,"As if it tarried always;"
"5324",12242,"And yet its whole career"
"5325",12242,"Is shorter than a snake's delay,"
"5326",12242,"And fleeter than a tare."
"5327",12242,""
"5328",12242,"'T is vegetation's juggler,"
"5329",12242,"The germ of alibi;"
"5330",12242,"Doth like a bubble antedate,"
"5331",12242,"And like a bubble hie."
"5332",12242,""
"5333",12242,"I feel as if the grass were pleased"
"5334",12242,"To have it intermit;"
"5335",12242,"The surreptitious scion"
"5336",12242,"Of summer's circumspect."
"5337",12242,""
"5338",12242,"Had nature any outcast face,"
"5339",12242,"Could she a son contemn,"
"5340",12242,"Had nature an Iscariot,"
"5341",12242,"That mushroom, -- it is him."
"5342",12242,""
"5343",12242,""
"5344",12242,""
"5345",12242,""
"5346",12242,""
"5347",12242,"XXVI."
"5348",12242,""
"5349",12242,"THE STORM."
"5350",12242,""
"5351",12242,"There came a wind like a bugle;"
"5352",12242,"It quivered through the grass,"
"5353",12242,"And a green chill upon the heat"
"5354",12242,"So ominous did pass"
"5355",12242,"We barred the windows and the doors"
"5356",12242,"As from an emerald ghost;"
"5357",12242,"The doom's electric moccason"
"5358",12242,"That very instant passed."
"5359",12242,"On a strange mob of panting trees,"
"5360",12242,"And fences fled away,"
"5361",12242,"And rivers where the houses ran"
"5362",12242,"The living looked that day."
"5363",12242,"The bell within the steeple wild"
"5364",12242,"The flying tidings whirled."
"5365",12242,"How much can come"
"5366",12242,"And much can go,"
"5367",12242,"And yet abide the world!"
"5368",12242,""
"5369",12242,""
"5370",12242,""
"5371",12242,""
"5372",12242,""
"5373",12242,"XXVII."
"5374",12242,""
"5375",12242,"THE SPIDER."
"5376",12242,""
"5377",12242,"A spider sewed at night"
"5378",12242,"Without a light"
"5379",12242,"Upon an arc of white."
"5380",12242,"If ruff it was of dame"
"5381",12242,"Or shroud of gnome,"
"5382",12242,"Himself, himself inform."
"5383",12242,"Of immortality"
"5384",12242,"His strategy"
"5385",12242,"Was physiognomy."
"5386",12242,""
"5387",12242,""
"5388",12242,""
"5389",12242,""
"5390",12242,""
"5391",12242,"XXVIII."
"5392",12242,""
"5393",12242,"I know a place where summer strives"
"5394",12242,"With such a practised frost,"
"5395",12242,"She each year leads her daisies back,"
"5396",12242,"Recording briefly, ""Lost."""
"5397",12242,""
"5398",12242,"But when the south wind stirs the pools"
"5399",12242,"And struggles in the lanes,"
"5400",12242,"Her heart misgives her for her vow,"
"5401",12242,"And she pours soft refrains"
"5402",12242,""
"5403",12242,"Into the lap of adamant,"
"5404",12242,"And spices, and the dew,"
"5405",12242,"That stiffens quietly to quartz,"
"5406",12242,"Upon her amber shoe."
"5407",12242,""
"5408",12242,""
"5409",12242,""
"5410",12242,""
"5411",12242,""
"5412",12242,"XXIX."
"5413",12242,""
"5414",12242,"The one that could repeat the summer day"
"5415",12242,"Were greater than itself, though he"
"5416",12242,"Minutest of mankind might be."
"5417",12242,"And who could reproduce the sun,"
"5418",12242,"At period of going down --"
"5419",12242,"The lingering and the stain, I mean --"
"5420",12242,"When Orient has been outgrown,"
"5421",12242,"And Occident becomes unknown,"
"5422",12242,"His name remain."
"5423",12242,""
"5424",12242,""
"5425",12242,""
"5426",12242,""
"5427",12242,""
"5428",12242,"XXX."
"5429",12242,""
"5430",12242,"THE WIND'S VISIT."
"5431",12242,""
"5432",12242,"The wind tapped like a tired man,"
"5433",12242,"And like a host, ""Come in,"""
"5434",12242,"I boldly answered; entered then"
"5435",12242,"My residence within"
"5436",12242,""
"5437",12242,"A rapid, footless guest,"
"5438",12242,"To offer whom a chair"
"5439",12242,"Were as impossible as hand"
"5440",12242,"A sofa to the air."
"5441",12242,""
"5442",12242,"No bone had he to bind him,"
"5443",12242,"His speech was like the push"
"5444",12242,"Of numerous humming-birds at once"
"5445",12242,"From a superior bush."
"5446",12242,""
"5447",12242,"His countenance a billow,"
"5448",12242,"His fingers, if he pass,"
"5449",12242,"Let go a music, as of tunes"
"5450",12242,"Blown tremulous in glass."
"5451",12242,""
"5452",12242,"He visited, still flitting;"
"5453",12242,"Then, like a timid man,"
"5454",12242,"Again he tapped -- 't was flurriedly --"
"5455",12242,"And I became alone."
"5456",12242,""
"5457",12242,""
"5458",12242,""
"5459",12242,""
"5460",12242,""
"5461",12242,"XXXI."
"5462",12242,""
"5463",12242,"Nature rarer uses yellow"
"5464",12242,"   Than another hue;"
"5465",12242,"Saves she all of that for sunsets, --"
"5466",12242,"   Prodigal of blue,"
"5467",12242,""
"5468",12242,"Spending scarlet like a woman,"
"5469",12242,"   Yellow she affords"
"5470",12242,"Only scantly and selectly,"
"5471",12242,"   Like a lover's words."
"5472",12242,""
"5473",12242,""
"5474",12242,""
"5475",12242,""
"5476",12242,""
"5477",12242,"XXXII."
"5478",12242,""
"5479",12242,"GOSSIP."
"5480",12242,""
"5481",12242,"The leaves, like women, interchange"
"5482",12242,"  Sagacious confidence;"
"5483",12242,"Somewhat of nods, and somewhat of"
"5484",12242,"  Portentous inference,"
"5485",12242,""
"5486",12242,"The parties in both cases"
"5487",12242,"  Enjoining secrecy, --"
"5488",12242,"Inviolable compact"
"5489",12242,"  To notoriety."
"5490",12242,""
"5491",12242,""
"5492",12242,""
"5493",12242,""
"5494",12242,""
"5495",12242,"XXXIII."
"5496",12242,""
"5497",12242,"SIMPLICITY."
"5498",12242,""
"5499",12242,"How happy is the little stone"
"5500",12242,"That rambles in the road alone,"
"5501",12242,"And doesn't care about careers,"
"5502",12242,"And exigencies never fears;"
"5503",12242,"Whose coat of elemental brown"
"5504",12242,"A passing universe put on;"
"5505",12242,"And independent as the sun,"
"5506",12242,"Associates or glows alone,"
"5507",12242,"Fulfilling absolute decree"
"5508",12242,"In casual simplicity."
"5509",12242,""
"5510",12242,""
"5511",12242,""
"5512",12242,""
"5513",12242,""
"5514",12242,"XXXIV."
"5515",12242,""
"5516",12242,"STORM."
"5517",12242,""
"5518",12242,"It sounded as if the streets were running,"
"5519",12242,"And then the streets stood still."
"5520",12242,"Eclipse was all we could see at the window,"
"5521",12242,"And awe was all we could feel."
"5522",12242,""
"5523",12242,"By and by the boldest stole out of his covert,"
"5524",12242,"To see if time was there."
"5525",12242,"Nature was in her beryl apron,"
"5526",12242,"Mixing fresher air."
"5527",12242,""
"5528",12242,""
"5529",12242,""
"5530",12242,""
"5531",12242,""
"5532",12242,"XXXV."
"5533",12242,""
"5534",12242,"THE RAT."
"5535",12242,""
"5536",12242,"The rat is the concisest tenant."
"5537",12242,"He pays no rent, --"
"5538",12242,"Repudiates the obligation,"
"5539",12242,"On schemes intent."
"5540",12242,""
"5541",12242,"Balking our wit"
"5542",12242,"To sound or circumvent,"
"5543",12242,"Hate cannot harm"
"5544",12242,"A foe so reticent."
"5545",12242,""
"5546",12242,"Neither decree"
"5547",12242,"Prohibits him,"
"5548",12242,"Lawful as"
"5549",12242,"Equilibrium."
"5550",12242,""
"5551",12242,""
"5552",12242,""
"5553",12242,""
"5554",12242,""
"5555",12242,"XXXVI."
"5556",12242,""
"5557",12242,"Frequently the woods are pink,"
"5558",12242,"Frequently are brown;"
"5559",12242,"Frequently the hills undress"
"5560",12242,"Behind my native town."
"5561",12242,""
"5562",12242,"Oft a head is crested"
"5563",12242,"I was wont to see,"
"5564",12242,"And as oft a cranny"
"5565",12242,"Where it used to be."
"5566",12242,""
"5567",12242,"And the earth, they tell me,"
"5568",12242,"On its axis turned, --"
"5569",12242,"Wonderful rotation"
"5570",12242,"By but twelve performed!"
"5571",12242,""
"5572",12242,""
"5573",12242,""
"5574",12242,""
"5575",12242,""
"5576",12242,"XXXVII."
"5577",12242,""
"5578",12242,"A THUNDER-STORM."
"5579",12242,""
"5580",12242,"The wind begun to rock the grass"
"5581",12242,"With threatening tunes and low, --"
"5582",12242,"He flung a menace at the earth,"
"5583",12242,"A menace at the sky."
"5584",12242,""
"5585",12242,"The leaves unhooked themselves from trees"
"5586",12242,"And started all abroad;"
"5587",12242,"The dust did scoop itself like hands"
"5588",12242,"And throw away the road."
"5589",12242,""
"5590",12242,"The wagons quickened on the streets,"
"5591",12242,"The thunder hurried slow;"
"5592",12242,"The lightning showed a yellow beak,"
"5593",12242,"And then a livid claw."
"5594",12242,""
"5595",12242,"The birds put up the bars to nests,"
"5596",12242,"The cattle fled to barns;"
"5597",12242,"There came one drop of giant rain,"
"5598",12242,"And then, as if the hands"
"5599",12242,""
"5600",12242,"That held the dams had parted hold,"
"5601",12242,"The waters wrecked the sky,"
"5602",12242,"But overlooked my father's house,"
"5603",12242,"Just quartering a tree."
"5604",12242,""
"5605",12242,""
"5606",12242,""
"5607",12242,""
"5608",12242,""
"5609",12242,"XXXVIII."
"5610",12242,""
"5611",12242,"WITH FLOWERS."
"5612",12242,""
"5613",12242,"South winds jostle them,"
"5614",12242,"Bumblebees come,"
"5615",12242,"Hover, hesitate,"
"5616",12242,"Drink, and are gone."
"5617",12242,""
"5618",12242,"Butterflies pause"
"5619",12242,"On their passage Cashmere;"
"5620",12242,"I, softly plucking,"
"5621",12242,"Present them here!"
"5622",12242,""
"5623",12242,""
"5624",12242,""
"5625",12242,""
"5626",12242,""
"5627",12242,"XXXIX."
"5628",12242,""
"5629",12242,"SUNSET."
"5630",12242,""
"5631",12242,"Where ships of purple gently toss"
"5632",12242,"On seas of daffodil,"
"5633",12242,"Fantastic sailors mingle,"
"5634",12242,"And then -- the wharf is still."
"5635",12242,""
"5636",12242,""
"5637",12242,""
"5638",12242,""
"5639",12242,""
"5640",12242,"XL."
"5641",12242,""
"5642",12242,"She sweeps with many-colored brooms,"
"5643",12242,"And leaves the shreds behind;"
"5644",12242,"Oh, housewife in the evening west,"
"5645",12242,"Come back, and dust the pond!"
"5646",12242,""
"5647",12242,"You dropped a purple ravelling in,"
"5648",12242,"You dropped an amber thread;"
"5649",12242,"And now you 've littered all the East"
"5650",12242,"With duds of emerald!"
"5651",12242,""
"5652",12242,"And still she plies her spotted brooms,"
"5653",12242,"And still the aprons fly,"
"5654",12242,"Till brooms fade softly into stars --"
"5655",12242,"And then I come away."
"5656",12242,""
"5657",12242,""
"5658",12242,""
"5659",12242,""
"5660",12242,""
"5661",12242,"XLI."
"5662",12242,""
"5663",12242,"Like mighty footlights burned the red"
"5664",12242,"At bases of the trees, --"
"5665",12242,"The far theatricals of day"
"5666",12242,"Exhibiting to these."
"5667",12242,""
"5668",12242,"'T was universe that did applaud"
"5669",12242,"While, chiefest of the crowd,"
"5670",12242,"Enabled by his royal dress,"
"5671",12242,"Myself distinguished God."
"5672",12242,""
"5673",12242,""
"5674",12242,""
"5675",12242,""
"5676",12242,""
"5677",12242,"XLII."
"5678",12242,""
"5679",12242,"PROBLEMS."
"5680",12242,""
"5681",12242,"Bring me the sunset in a cup,"
"5682",12242,"Reckon the morning's flagons up,"
"5683",12242,"   And say how many dew;"
"5684",12242,"Tell me how far the morning leaps,"
"5685",12242,"Tell me what time the weaver sleeps"
"5686",12242,"   Who spun the breadths of blue!"
"5687",12242,""
"5688",12242,"Write me how many notes there be"
"5689",12242,"In the new robin's ecstasy"
"5690",12242,"   Among astonished boughs;"
"5691",12242,"How many trips the tortoise makes,"
"5692",12242,"How many cups the bee partakes, --"
"5693",12242,"   The debauchee of dews!"
"5694",12242,""
"5695",12242,"Also, who laid the rainbow's piers,"
"5696",12242,"Also, who leads the docile spheres"
"5697",12242,"   By withes of supple blue?"
"5698",12242,"Whose fingers string the stalactite,"
"5699",12242,"Who counts the wampum of the night,"
"5700",12242,"   To see that none is due?"
"5701",12242,""
"5702",12242,"Who built this little Alban house"
"5703",12242,"And shut the windows down so close"
"5704",12242,"   My spirit cannot see?"
"5705",12242,"Who 'll let me out some gala day,"
"5706",12242,"With implements to fly away,"
"5707",12242,"   Passing pomposity?"
"5708",12242,""
"5709",12242,""
"5710",12242,""
"5711",12242,""
"5712",12242,""
"5713",12242,"XLIII."
"5714",12242,""
"5715",12242,"THE JUGGLER OF DAY."
"5716",12242,""
"5717",12242,"Blazing in gold and quenching in purple,"
"5718",12242,"Leaping like leopards to the sky,"
"5719",12242,"Then at the feet of the old horizon"
"5720",12242,"Laying her spotted face, to die;"
"5721",12242,""
"5722",12242,"Stooping as low as the otter's window,"
"5723",12242,"Touching the roof and tinting the barn,"
"5724",12242,"Kissing her bonnet to the meadow, --"
"5725",12242,"And the juggler of day is gone!"
"5726",12242,""
"5727",12242,""
"5728",12242,""
"5729",12242,""
"5730",12242,"XLIV."
"5731",12242,""
"5732",12242,"MY CRICKET."
"5733",12242,""
"5734",12242,"Farther in summer than the birds,"
"5735",12242,"Pathetic from the grass,"
"5736",12242,"A minor nation celebrates"
"5737",12242,"Its unobtrusive mass."
"5738",12242,""
"5739",12242,"No ordinance is seen,"
"5740",12242,"So gradual the grace,"
"5741",12242,"A pensive custom it becomes,"
"5742",12242,"Enlarging loneliness."
"5743",12242,""
"5744",12242,"Antiquest felt at noon"
"5745",12242,"When August, burning low,"
"5746",12242,"Calls forth this spectral canticle,"
"5747",12242,"Repose to typify."
"5748",12242,""
"5749",12242,"Remit as yet no grace,"
"5750",12242,"No furrow on the glow,"
"5751",12242,"Yet a druidic difference"
"5752",12242,"Enhances nature now."
"5753",12242,""
"5754",12242,""
"5755",12242,""
"5756",12242,""
"5757",12242,"XLV."
"5758",12242,""
"5759",12242,"As imperceptibly as grief"
"5760",12242,"The summer lapsed away, --"
"5761",12242,"Too imperceptible, at last,"
"5762",12242,"To seem like perfidy."
"5763",12242,""
"5764",12242,"A quietness distilled,"
"5765",12242,"As twilight long begun,"
"5766",12242,"Or Nature, spending with herself"
"5767",12242,"Sequestered afternoon."
"5768",12242,""
"5769",12242,"The dusk drew earlier in,"
"5770",12242,"The morning foreign shone, --"
"5771",12242,"A courteous, yet harrowing grace,"
"5772",12242,"As guest who would be gone."
"5773",12242,""
"5774",12242,"And thus, without a wing,"
"5775",12242,"Or service of a keel,"
"5776",12242,"Our summer made her light escape"
"5777",12242,"Into the beautiful."
"5778",12242,""
"5779",12242,""
"5780",12242,""
"5781",12242,""
"5782",12242,""
"5783",12242,"XLVI."
"5784",12242,""
"5785",12242,"It can't be summer, -- that got through;"
"5786",12242,"It 's early yet for spring;"
"5787",12242,"There 's that long town of white to cross"
"5788",12242,"Before the blackbirds sing."
"5789",12242,""
"5790",12242,"It can't be dying, -- it's too rouge, --"
"5791",12242,"The dead shall go in white."
"5792",12242,"So sunset shuts my question down"
"5793",12242,"With clasps of chrysolite."
"5794",12242,""
"5795",12242,""
"5796",12242,""
"5797",12242,""
"5798",12242,""
"5799",12242,"XLVII."
"5800",12242,""
"5801",12242,"SUMMER'S OBSEQUIES."
"5802",12242,""
"5803",12242,"The gentian weaves her fringes,"
"5804",12242,"The maple's loom is red."
"5805",12242,"My departing blossoms"
"5806",12242,"Obviate parade."
"5807",12242,""
"5808",12242,"A brief, but patient illness,"
"5809",12242,"An hour to prepare;"
"5810",12242,"And one, below this morning,"
"5811",12242,"Is where the angels are."
"5812",12242,""
"5813",12242,"It was a short procession, --"
"5814",12242,"The bobolink was there,"
"5815",12242,"An aged bee addressed us,"
"5816",12242,"And then we knelt in prayer."
"5817",12242,""
"5818",12242,"We trust that she was willing, --"
"5819",12242,"We ask that we may be."
"5820",12242,"Summer, sister, seraph,"
"5821",12242,"Let us go with thee!"
"5822",12242,""
"5823",12242,"In the name of the bee"
"5824",12242,"And of the butterfly"
"5825",12242,"And of the breeze, amen!"
"5826",12242,""
"5827",12242,""
"5828",12242,""
"5829",12242,""
"5830",12242,""
"5831",12242,"XLVIII."
"5832",12242,""
"5833",12242,"FRINGED GENTIAN."
"5834",12242,""
"5835",12242,"God made a little gentian;"
"5836",12242,"It tried to be a rose"
"5837",12242,"And failed, and all the summer laughed."
"5838",12242,"But just before the snows"
"5839",12242,"There came a purple creature"
"5840",12242,"That ravished all the hill;"
"5841",12242,"And summer hid her forehead,"
"5842",12242,"And mockery was still."
"5843",12242,"The frosts were her condition;"
"5844",12242,"The Tyrian would not come"
"5845",12242,"Until the North evoked it."
"5846",12242,"""Creator! shall I bloom?"""
"5847",12242,""
"5848",12242,""
"5849",12242,""
"5850",12242,""
"5851",12242,""
"5852",12242,"XLIX."
"5853",12242,""
"5854",12242,"NOVEMBER."
"5855",12242,""
"5856",12242,"Besides the autumn poets sing,"
"5857",12242,"A few prosaic days"
"5858",12242,"A little this side of the snow"
"5859",12242,"And that side of the haze."
"5860",12242,""
"5861",12242,"A few incisive mornings,"
"5862",12242,"A few ascetic eyes, --"
"5863",12242,"Gone Mr. Bryant's golden-rod,"
"5864",12242,"And Mr. Thomson's sheaves."
"5865",12242,""
"5866",12242,"Still is the bustle in the brook,"
"5867",12242,"Sealed are the spicy valves;"
"5868",12242,"Mesmeric fingers softly touch"
"5869",12242,"The eyes of many elves."
"5870",12242,""
"5871",12242,"Perhaps a squirrel may remain,"
"5872",12242,"My sentiments to share."
"5873",12242,"Grant me, O Lord, a sunny mind,"
"5874",12242,"Thy windy will to bear!"
"5875",12242,""
"5876",12242,""
"5877",12242,""
"5878",12242,""
"5879",12242,""
"5880",12242,"L."
"5881",12242,""
"5882",12242,"THE SNOW."
"5883",12242,""
"5884",12242,"It sifts from leaden sieves,"
"5885",12242,"It powders all the wood,"
"5886",12242,"It fills with alabaster wool"
"5887",12242,"The wrinkles of the road."
"5888",12242,""
"5889",12242,"It makes an even face"
"5890",12242,"Of mountain and of plain, --"
"5891",12242,"Unbroken forehead from the east"
"5892",12242,"Unto the east again."
"5893",12242,""
"5894",12242,"It reaches to the fence,"
"5895",12242,"It wraps it, rail by rail,"
"5896",12242,"Till it is lost in fleeces;"
"5897",12242,"It flings a crystal veil"
"5898",12242,""
"5899",12242,"On stump and stack and stem, --"
"5900",12242,"The summer's empty room,"
"5901",12242,"Acres of seams where harvests were,"
"5902",12242,"Recordless, but for them."
"5903",12242,""
"5904",12242,"It ruffles wrists of posts,"
"5905",12242,"As ankles of a queen, --"
"5906",12242,"Then stills its artisans like ghosts,"
"5907",12242,"Denying they have been."
"5908",12242,""
"5909",12242,""
"5910",12242,""
"5911",12242,""
"5912",12242,""
"5913",12242,"LI."
"5914",12242,""
"5915",12242,"THE BLUE JAY."
"5916",12242,""
"5917",12242,"No brigadier throughout the year"
"5918",12242,"So civic as the jay."
"5919",12242,"A neighbor and a warrior too,"
"5920",12242,"With shrill felicity"
"5921",12242,""
"5922",12242,"Pursuing winds that censure us"
"5923",12242,"A February day,"
"5924",12242,"The brother of the universe"
"5925",12242,"Was never blown away."
"5926",12242,""
"5927",12242,"The snow and he are intimate;"
"5928",12242,"I 've often seen them play"
"5929",12242,"When heaven looked upon us all"
"5930",12242,"With such severity,"
"5931",12242,""
"5932",12242,"I felt apology were due"
"5933",12242,"To an insulted sky,"
"5934",12242,"Whose pompous frown was nutriment"
"5935",12242,"To their temerity."
"5936",12242,""
"5937",12242,"The pillow of this daring head"
"5938",12242,"Is pungent evergreens;"
"5939",12242,"His larder -- terse and militant --"
"5940",12242,"Unknown, refreshing things;"
"5941",12242,""
"5942",12242,"His character a tonic,"
"5943",12242,"His future a dispute;"
"5944",12242,"Unfair an immortality"
"5945",12242,"That leaves this neighbor out."
"5946",12242,""
"5947",12242,""
"5948",12242,""
"5949",12242,""
"5950",12242,""
"5951",12242,""
"5952",12242,"IV. TIME AND ETERNITY."
"5953",12242,""
"5954",12242,""
"5955",12242,"I."
"5956",12242,""
"5957",12242,"Let down the bars, O Death!"
"5958",12242,"The tired flocks come in"
"5959",12242,"Whose bleating ceases to repeat,"
"5960",12242,"Whose wandering is done."
"5961",12242,""
"5962",12242,"Thine is the stillest night,"
"5963",12242,"Thine the securest fold;"
"5964",12242,"Too near thou art for seeking thee,"
"5965",12242,"Too tender to be told."
"5966",12242,""
"5967",12242,""
"5968",12242,""
"5969",12242,""
"5970",12242,""
"5971",12242,"II."
"5972",12242,""
"5973",12242,"Going to heaven!"
"5974",12242,"I don't know when,"
"5975",12242,"Pray do not ask me how, --"
"5976",12242,"Indeed, I 'm too astonished"
"5977",12242,"To think of answering you!"
"5978",12242,"Going to heaven! --"
"5979",12242,"How dim it sounds!"
"5980",12242,"And yet it will be done"
"5981",12242,"As sure as flocks go home at night"
"5982",12242,"Unto the shepherd's arm!"
"5983",12242,""
"5984",12242,"Perhaps you 're going too!"
"5985",12242,"Who knows?"
"5986",12242,"If you should get there first,"
"5987",12242,"Save just a little place for me"
"5988",12242,"Close to the two I lost!"
"5989",12242,""
"5990",12242,"The smallest ""robe"" will fit me,"
"5991",12242,"And just a bit of ""crown;"""
"5992",12242,"For you know we do not mind our dress"
