gutenberg_id,title,author,section,subsection,act,scene,character,line_number,text
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,958,"He is the only man of Italy,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,959,Always excepted my dear Claudio.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,960,"I pray you, be not angry with me, madam,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,961,"Speaking my fancy: Signior Benedick,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,962,"For shape, for bearing, argument and valour,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,963,Goes foremost in report through Italy.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,964,"Indeed, he hath an excellent good name."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,965,"His excellence did earn it, ere he had it."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,966,"When are you married, madam?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,967,"Why, every day, tomorrow. Come, go in:"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,968,"I’ll show thee some attires, and have thy counsel"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,969,Which is the best to furnish me tomorrow.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,970,"She’s lim’d, I warrant you,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,URSULA,971,"We have caught her, madam."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,972,"If it prove so, then loving goes by haps:"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,HERO,973,"Some Cupid kills with arrows, some with traps."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE I,NA,NA,[Exeunt Hero and Ursula.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,974,[Advancing.] What fire is in mine ears? Can this be true?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,975,Stand I condemn’d for pride and scorn so much?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,976,"Contempt, farewell! and maiden pride, adieu!"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,977,No glory lives behind the back of such.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,978,"And, Benedick, love on; I will requite thee,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,979,Taming my wild heart to thy loving hand:
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,980,"If thou dost love, my kindness shall incite thee"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,981,To bind our loves up in a holy band;
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,982,"For others say thou dost deserve, and I"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE I,BEATRICE,983,Believe it better than reportingly.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE I,NA,NA,[Exit.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,reference,ACT III,SCENE II,NA,NA,SCENE II. A Room in Leonato’s House.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE II,NA,NA,"Enter Don Pedro, Claudio, Benedick and Leonato."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,984,"I do but stay till your marriage be consummate, and then go I toward Arragon."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,985,"I’ll bring you thither, my lord, if you’ll"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,986,vouchsafe me.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,987,"Nay, that would be as great a soil in the new gloss of your"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,988,"marriage, as to show a child his new coat and forbid him to wear it. I"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,989,"will only be bold with Benedick for his company; for, from the crown of"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,990,"his head to the sole of his foot, he is all mirth; he hath twice or thrice"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,991,"cut Cupid’s bowstring, and the little hangman dare not shoot at him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,992,"He hath a heart as sound as a bell, and his tongue is the clapper; for"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,993,"what his heart thinks, his tongue speaks."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,994,"Gallants, I am not as I have been."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,LEONATO,995,So say I: methinks you are sadder.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,996,I hope he be in love.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,997,"Hang him, truant! there’s no true drop of blood in him"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,998,"to be truly touched with love. If he be sad, he wants money."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,999,I have the tooth-ache.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1000,Draw it.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,1001,Hang it.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1002,"You must hang it first, and draw it afterwards."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1003,What! sigh for the tooth-ache?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,LEONATO,1004,Where is but a humour or a worm?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,1005,"Well, everyone can master a grief but he that has it."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1006,"Yet say I, he is in love."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1007,"There is no appearance of fancy in him, unless it be a fancy"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1008,"that he hath to strange disguises; as to be a Dutchman today, a Frenchman"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1009,"tomorrow; or in the shape of two countries at once, as a German from the"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1010,"waist downward, all slops, and a Spaniard from the hip upward, no doublet."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1011,"Unless he have a fancy to this foolery, as it appears he hath, he is no"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1012,"fool for fancy, as you would have it appear he is."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1013,"If he be not in love with some woman, there is no believing old"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1014,signs: a’ brushes his hat a mornings; what should that bode?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1015,Hath any man seen him at the barber’s?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1016,"No, but the barber’s man hath been seen with him; and the"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1017,old ornament of his cheek hath already stuffed tennis balls.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,LEONATO,1018,"Indeed he looks younger than he did, by the loss of a beard."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1019,"Nay, a’ rubs himself with civet: can you smell him out by that?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1020,That’s as much as to say the sweet youth’s in love.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1021,The greatest note of it is his melancholy.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1022,And when was he wont to wash his face?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1023,"Yea, or to paint himself? for the which, I hear what they say of him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1024,"Nay, but his jesting spirit; which is now crept into a"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1025,"lute-string, and now governed by stops."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1026,"Indeed, that tells a heavy tale for him. Conclude, conclude he is in love."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1027,"Nay, but I know who loves him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1028,"That would I know too: I warrant, one that knows him not."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1029,"Yes, and his ill conditions; and in despite of all, dies for him."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1030,She shall be buried with her face upwards.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,1031,"Yet is this no charm for the tooth-ache. Old signior, walk aside"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,1032,"with me: I have studied eight or nine wise words to speak to you, which"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,BENEDICK,1033,these hobby-horses must not hear.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE II,NA,NA,[Exeunt Benedick and Leonato.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1034,"For my life, to break with him about Beatrice."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1035,’Tis even so. Hero and Margaret have by this played
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1036,"their parts with Beatrice, and then the two bears will not bite one"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1037,another when they meet.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE II,NA,NA,Enter Don John.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1038,"My lord and brother, God save you!"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1039,"Good den, brother."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1040,"If your leisure served, I would speak with you."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1041,In private?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1042,"If it please you; yet Count Claudio may hear, for what I would"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1043,speak of concerns him.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1044,What’s the matter?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1045,[To Claudio.] Means your lordship to be married tomorrow?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1046,You know he does.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1047,"I know not that, when he knows what I know."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1048,"If there be any impediment, I pray you discover it."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1049,"You may think I love you not: let that appear hereafter, and aim"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1050,"better at me by that I now will manifest. For my brother, I think he holds"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1051,"you well, and in dearness of heart hath holp to effect your ensuing"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1052,marriage; surely suit ill-spent and labour ill bestowed!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1053,"Why, what’s the matter?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1054,"I came hither to tell you; and circumstances shortened,—for she"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1055,"has been too long a talking of,—the lady is disloyal."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1056,"Who, Hero?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1057,"Even she: Leonato’s Hero, your Hero, every man’s Hero."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1058,Disloyal?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1059,The word’s too good to paint out her wickedness; I could
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1060,"say, she were worse: think you of a worse title, and I will fit her to it."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1061,"Wonder not till further warrant: go but with me tonight, you shall see"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1062,"her chamber window entered, even the night before her wedding-day: if you"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1063,"love her then, tomorrow wed her; but it would better fit your honour to"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1064,change your mind.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1065,May this be so?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1066,I will not think it.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1067,"If you dare not trust that you see, confess not that you know."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1068,"If you will follow me, I will show you enough; and when you have seen more"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1069,"and heard more, proceed accordingly."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1070,"If I see anything tonight why I should not marry her tomorrow,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1071,"in the congregation, where I should wed, there will I shame her."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1072,"And, as I wooed for thee to obtain her, I will join with thee"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1073,to disgrace her.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1074,I will disparage her no farther till you are my witnesses: bear
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1075,"it coldly but till midnight, and let the issue show itself."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON PEDRO,1076,O day untowardly turned!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,CLAUDIO,1077,O mischief strangely thwarting!
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1078,O plague right well prevented! So will you say when you have seen
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,SCENE II,DON JOHN,1079,the sequel.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,SCENE II,NA,NA,[Exeunt.]
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,reference,ACT III,Scene III,NA,NA,Scene III. A Street.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,directions,ACT III,Scene III,NA,NA,"Enter Dogberry and Verges,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DON JOHN,1080,with the Watch.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1081,Are you good men and true?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1082,"Yea, or else it were pity but they should suffer salvation, body and soul."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1083,"Nay, that were a punishment too good for them, if they should"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1084,"have any allegiance in them, being chosen for the Prince’s watch."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1085,"Well, give them their charge, neighbour Dogberry."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1086,"First, who think you the most desartless man to be constable?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,FIRST WATCH,1087,"Hugh Oatcake, sir, or George Seacoal; for they can write and read."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1088,"Come hither, neighbour Seacoal. God hath blessed you with a good"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1089,name: to be a well-favoured man is the gift of Fortune; but to write and
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1090,read comes by Nature.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1091,"Both which, Master Constable,—"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1092,"You have: I knew it would be your answer. Well, for your favour,"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1093,"sir, why, give God thanks, and make no boast of it; and for your writing"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1094,"and reading, let that appear when there is no need of such vanity. You are"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1095,thought here to be the most senseless and fit man for the constable of the
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1096,watch; therefore bear you the lanthorn. This is your charge: you shall
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1097,"comprehend all vagrom men; you are to bid any man stand, in the Prince’s"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1098,name.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1099,"How, if a’ will not stand?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1100,"Why, then, take no note of him, but let him go; and presently"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1101,"call the rest of the watch together, and thank God you are rid of a knave."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1102,"If he will not stand when he is bidden, he is none of the Prince’s"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1103,subjects.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1104,"True, and they are to meddle with none but the Prince’s"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1105,"subjects. You shall also make no noise in the streets: for, for the"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1106,watch to babble and to talk is most tolerable and not to be endured.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1107,We will rather sleep than talk: we know what belongs to a watch.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1108,"Why, you speak like an ancient and most quiet watchman, for I"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1109,cannot see how sleeping should offend; only have a care that your bills be
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1110,"not stolen. Well, you are to call at all the alehouses, and bid those that"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1111,are drunk get them to bed.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1112,How if they will not?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1113,"Why then, let them alone till they are sober: if they make you"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1114,"not then the better answer, you may say they are not the men you took them"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1115,for.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1116,"Well, sir."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1117,"If you meet a thief, you may suspect him, by virtue of your"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1118,"office, to be no true man; and, for such kind of men, the less you meddle"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1119,"or make with them, why, the more is for your honesty."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1120,"If we know him to be a thief, shall we not lay hands on him?"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1121,"Truly, by your office, you may; but I think they that touch"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1122,"pitch will be defiled. The most peaceable way for you, if you do take a"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1123,"thief, is to let him show himself what he is and steal out of your"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1124,company.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1125,"You have been always called a merciful man, partner."
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1126,"Truly, I would not hang a dog by my will, much more a man who"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1127,hath any honesty in him.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1128,"If you hear a child cry in the night, you must call to the nurse"
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,VERGES,1129,and bid her still it.
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,SECOND WATCH,1130,How if the nurse be asleep and will not hear us?
1519,MUCH ADO ABOUT NOTHING,William Shakespeare,contents,dialogue,ACT III,Scene III,DOGBERRY,1131,"Why then, depart in peace, and let the child wake her with"
